,category,info_authority,info_display_parents,info_fossil_range,info_grandparent_authority,info_greatgrandparent_authority,info_image,info_image2,info_image2_alt,info_image2_caption,info_image_alt,info_image_caption,info_image_upright,info_image_widt,info_name,info_parent_authority,info_subdivision,info_subdivision_ranks,info_synonyms,info_synonyms_ref,info_taxon,info_type_genus,info_type_genus_authority,info_type_species,info_type_species_authority,ns,pageid,title,views,jp_cloned,jp_skeleton,jurassic,cretaceous,triassic,paleocene,permian
967,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,"Osmólska, 1987",,", {{fossil range|70}}",,,Borogovia.jpg,,,,,Leg bones of the holotype,,,,,{{extinct}}'''''B. gracilicrus''''',,,,Borogovia,,,{{extinct}}'''''Borogovia gracilicrus''''',"Osmólska, 1987",0,4290274,Borogovia,12.087671232876712,False,False,False,True,False,False,False
971,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia," & , 1981",,", {{fossil range|70}}",,,Barsboldia.jpg,,,,,Sacrum of the holotype,,,,,*''B. sicinskii'',Species,,,Barsboldia,,,,,0,4290151,Barsboldia,12.043835616438356,False,False,False,True,False,False,False
1220,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,2,", {{Fossil range|100}}",,,,,,,,,,,''Anoplosaurus'',,,,,,Anoplosaurus,,,{{extinct}}'''''Anoplosaurus curtonotus''''',", ",0,4289889,Anoplosaurus,12.008219178082191,False,False,False,True,False,False,False
1093,Category:Early Cretaceous dinosaurs of South America|Category:Early Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,3410875,Mirischia,11.975342465753425,False,False,False,True,False,False,False
714,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,"Prieto-Márquez, Erickson and Ebersole, 2016",,", {{fossilrange|86|83.6}}",,,Eotrachodon maxilla.png,,,,,Right premaxilla,1.1,,,,,,,,Eotrachodon,,,{{extinct}}'''''Eotrachodon orientalis''''',"Prieto-Marquez, Erickson and Ebersole, 2016",0,49095590,Eotrachodon,11.972602739726028,False,False,False,True,False,False,False
1236,Category:Early Cretaceous dinosaurs of Australia|Category:Early Cretaceous dinosaurs of Australia,,,,,,,,,,,,,,,,,,,,,,,,,0,4302893,Fulgurotherium,11.92876712328767,False,False,False,True,False,False,False
1322,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,"Hwang ''et al.'', 2004",,", {{fossilrange|125}}",,,Huaxiagnathus orientalis.JPG,,,,,''Huaxiagnathus orientalis'' fossil displayed in Hong Kong Science Museum,,,,,* '''''H. orientalis''''',Species,,,Huaxiagnathus,,,,,0,4546506,Huaxiagnathus,11.887671232876713,False,False,False,True,False,False,False
0,Category:Mesozoic dinosaurs,,,,,,,,,,,,,,,,,,,,,,,,,14,3498554,Category:Triassic dinosaurs,11.87945205479452,False,False,False,False,False,False,False
1068,Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe|Category:Late Cretaceous dinosaurs of Europe,"Cruzado-Caballero ''et al.'', ",,", {{fossilrange|66}}",,,Blasisaurus.png,,,,,Skull fossils,,,''Blasisaurus'',,,,,,Blasisaurus,,,{{extinct}}'''''Blasisaurus canudoi''''',"Cruzado-Caballero ''et al.'', 2010",0,29561604,Blasisaurus,11.819178082191781,False,False,False,True,False,False,False
1125,Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America," ''et al.'', 1998",,", {{fossilrange|130}}",,,Justinhofmanni.jpg,,,,,"Six year-old Justin Hofmann holding the hindlimb of his namesake dinosaur, ''Nedcolbertia justinhofmanni''.",,,,,,,,,Nedcolbertia,,,'''''Nedcolbertia justinhofmanni'''''," ''et al.'', 1998",0,5199492,Nedcolbertia,11.802739726027397,False,False,False,True,False,False,False
875,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,", ",,", {{Fossil range|96|88}}",,,ProbactrosaurusGobiensis-PaleozoologicalMuseumOfChina-May23-08.jpg,,,,,Complete skeleton mounted at the Paleozoological Museum of China.,,,,,,,,,Probactrosaurus,,,'''''Probactrosaurus gobiensis''''',", ",0,4509561,Probactrosaurus,11.783561643835617,False,False,False,True,False,False,False
938,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4366085,Gobisaurus,11.753424657534246,False,False,False,True,False,False,False
588,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,"Makovicky, Apesteguía & Gianechini, ",,", {{fossil_range|97}}",,,,,,,,,,,,,,,,,Alnashetri,,,{{extinct}}'''''Alnashetri cerropoliciensis''''',"Makovicky, Apesteguía & Gianechini, 2012",0,37427030,Alnashetri,11.734246575342466,False,False,False,True,False,False,False
113,Category:Middle Jurassic dinosaurs of South America|Category:Middle Jurassic dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,2888251,Amygdalodon,11.73150684931507,False,False,True,False,False,False,False
1197,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,4710428,Genusaurus,11.73150684931507,False,False,False,True,False,False,False
1404,Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4614095,Jixiangornis,11.698630136986301,False,False,False,True,False,False,False
827,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,6986991,Yamaceratops,11.676712328767124,False,False,False,True,False,False,False
1474,Category:Cretaceous birds|Category:Avisauridae|Category:Cretaceous birds,", ",,"-, {{fossilrange|125|66}}",,,Avisaurus and Brachychampsa by tomozsaurus.jpg,,,,,Restoration of '''' and '''',,,,,"*''''
*''''?
*''''?
*''''
*''''
*''''
*''''
*''''
*''''
*''''
*''''",,"* '''Concornithidae?''' 
* '''Mystiornithidae'''",,Avisauridae,,,,,0,20464316,Avisauridae,11.646575342465754,False,False,False,True,False,False,False
404,Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Africa,"Yates ''et al.'', ",,", {{Fossil range|Hettangian|Sinemurian}}",,,,,,,,,,,,,* {{extinct}}'''''A. pereirabdalorum''''',Species,,,Arcusaurus,,,,,0,31729815,Arcusaurus,11.64109589041096,False,False,True,False,False,False,False
950,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,1970395,Enigmosaurus,11.632876712328768,False,False,False,True,False,False,False
1324,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,"Jin, Chen & Godefroit, ",,", {{fossil_range|125}}",,,,,,,,,,,,,,,,,Hexing,,,{{extinct}}'''''Hexing qingyi''''',"Jin, Chen & Godefroit, 2012",0,36248000,Hexing,11.6,False,False,False,True,False,False,False
1330,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,27669636,Fukuititan,11.56986301369863,False,False,False,True,False,False,False
410,Category:Jurassic dinosaurs of South America|Category:Jurassic dinosaurs of Africa|Category:Jurassic dinosaurs of Africa,", ",,"-, {{fossil_range|201.3|168.3}}",,,Heterodontosaurus tucki reconstruction timelapse.ogv,,,,,''Heterodontosaurus tucki'' (reconstruction),,,Heterodontosaurinae,,"* ''''
* ''''
* ''''
* ''''
* ''''",Genera,,,Heterodontosaurinae,,,,,0,37212915,Heterodontosaurinae,11.567123287671233,False,False,True,False,False,False,False
837,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4291613,Tylocephale,11.558904109589042,False,False,False,True,False,False,False
1280,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4545991,Shenzhousaurus,11.536986301369863,False,False,False,True,False,False,False
1210,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,4393305,Craterosaurus,11.520547945205479,False,False,False,True,False,False,False
161,Category:Middle Jurassic dinosaurs of Asia|Category:Middle Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4316995,Datousaurus,11.501369863013698,False,False,True,False,False,False,False
916,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,29261544,Koreanosaurus,11.484931506849316,False,False,False,True,False,False,False
363,Category:Early Jurassic dinosaurs of Asia|Category:Early Jurassic dinosaurs of Asia,"Zhang ''et al.'', 2018",,", {{fossil_range|Sinemurian}}",,,,,,,,,,,,,*{{extinct}}'''''Y. sunae''''',Species,,,Yizhousaurus,,,{{extinct}}'''''Yizhousaurus sunae''''',"Zhang ''et al.'', 2018",0,29390241,Yizhousaurus,11.476712328767123,False,False,True,False,False,False,False
1129,Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America,"Senter ''et al.'', ",,", {{fossilrange|Barremian}}",,,Martharaptor greenriverensis.png,,,,,"Vertebrae (A-G), possible forelimb bones (H-I), a scapula (J-K), and pelvic bones (L-M)",1.1,,,,,,,,Martharaptor,,,{{extinct}}'''''Martharaptor greenriverensis''''',"Senter ''et al.'', 2012",0,36865719,Martharaptor,11.473972602739726,False,False,False,True,False,False,False
1313,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia," & , 2001",,", {{fossilrange|122}}",,,Jinzhousaurus yangi.JPG,,,,,''Jinzhousaurus yangi'' fossil displayed in Hong Kong Science Museum.,,,,,,,,,Jinzhousaurus,,,'''''Jinzhousaurus yangi''''',"Wang & Xu, 2001",0,4509338,Jinzhousaurus,11.471232876712328,False,False,False,True,False,False,False
109,Category:Middle Jurassic dinosaurs of South America|Category:Middle Jurassic dinosaurs of South America,Pol ''et al.'' ,,~{{fossil range|171|167}},,,Manidens skull.jpg,,,,,Skull reconstruction,,,,,,,,,Manidens,,,{{extinct}}'''''Manidens condorensis''''',Pol ''et al.'' 2011,0,31370188,Manidens,11.463013698630137,False,False,True,False,False,False,False
1105,Category:Early Cretaceous dinosaurs of South America|Category:Early Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,12453781,Amargatitanis,11.454794520547946,False,False,False,True,False,False,False
781,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,"Burns & Sullivan, ",,", {{fossil_range|Campanian}}",,,,,,,,,,,,,*'''''A. minor''''',,,,Ahshislepelta,,,,,0,32702990,Ahshislepelta,11.449315068493151,False,False,False,True,False,False,False
850,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,", ",,", {{fossil range|72|71}}",,,Tanius.jpg,,,,,Restoration,,,,,"* ''T. sinensis'' 
* ''T. chingkankouensis''",Species,,,Tanius,,,,,0,4291699,Tanius,11.427397260273972,False,False,False,True,False,False,False
1441,Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia|Category:Early Cretaceous birds of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,13864161,Archaeorhynchus,11.424657534246576,False,False,False,True,False,False,False
38,Category:Late Triassic dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,59126143,Macrocollum,11.408219178082192,False,False,False,False,True,False,False
708,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,"Ford, 2000",2,", {{Fossil range|earliest=70|69|66}}",,,,,,,,,,,''Glyptodontopelta'',,,,* ''''' australis''''',,Glyptodontopelta,,,{{extinct}}'''''Glyptodontopelta mimus''''',"Ford, ",0,4774828,Glyptodontopelta,11.391780821917807,False,False,False,True,False,False,False
716,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,"Lambe, 1915",,"Late , {{Fossil range|76.5|75}}",,,Ceratops canadensis.jpg,,,,,"The orbital horn core referred in 1902 to ''Monoclonius canadensis'' by Lambe, NMC 1254a, right, and nasal horn core of '''' NMC 190, left",,,,,{{extinct}}'''''Eoceratops canadensis''''',,"'' canadensis'' <br>
'' canadensis'' <br>
''''?",,Eoceratops,,,{{extinct}}'''''Monoclonius canadensis''''',", 1902",0,4492559,Eoceratops,11.35890410958904,False,False,False,True,False,False,False
584,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,4326732,Aniksosaurus,11.301369863013699,False,False,False,True,False,False,False
663,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,32532167,Ojoraptorsaurus,11.293150684931506,False,False,False,True,False,False,False
964,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,3328232,Caenagnathasia,11.27945205479452,False,False,False,True,False,False,False
974,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,12506346,Balochisaurus,11.257534246575343,False,False,False,True,False,False,False
840,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4305880,Tsagantegia,11.257534246575343,False,False,False,True,False,False,False
436,Category:Cretaceous dinosaurs," ''et al'', 2013",,", {{fossil range|113|75|latest=70}}",,,Orodromeus (pencil 2013).png,,,,,"Reconstruction of the type species, ''''",1.15,,,,"* ''''
* ''''?
* ''''?
* ''''
* ''''
* ''''
* ''''",Genera,,,Orodrominae,,,'''',"Horner & Weishampel, ",0,39691879,Orodrominae,11.246575342465754,False,False,False,True,False,False,False
141,Category:Middle Jurassic dinosaurs of Asia|Category:Middle Jurassic dinosaurs of Asia,", 1993 [Originally ''Jurassosaurus'']",,", {{fossilrange|Bajocian|Bathonian}}",,,,,,,,,,,,,,,*'''''Sanghongesaurus''''',,Tianchisaurus,,,{{extinct}}'''''Jurassosaurus nedegoapeferima''''',", 1993",0,2849788,Tianchisaurus,11.221917808219178,False,False,True,False,False,False,False
750,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,13263688,Cerasinops,11.2,False,False,False,True,False,False,False
867,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,"Osmólska, Currie & , 2004",,", {{fossil range|70}}",,,Rinchenia mongoliensis profile1.jpg,,,,,Profile restoration,,,''Rinchenia'',,{{extinct}}'''''Rinchenia mongoliensis''''',,,,Rinchenia,,,{{extinct}}''Oviraptor mongoliensis'',"Barsbold, 1986",0,5210341,Rinchenia,11.180821917808219,False,False,False,True,False,False,False
155,Category:Middle Jurassic dinosaurs of Asia|Category:Middle Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4614040,Hexinlusaurus,11.175342465753424,False,False,True,False,False,False,False
386,Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Africa,,,,,,,,,,,,,,,,,,,,,,,,,0,3616013,Tazoudasaurus,11.161643835616438,False,False,True,False,False,False,False
381,Category:Early Jurassic dinosaurs of Asia|Category:Early Jurassic dinosaurs of Asia,", Zhou & Clark, 2001",,", {{fossil range|196}}",,,Eshanosaurus.png,,,,,Holotype mandible,1.1,,''Eshanosaurus'',,,,,,Eshanosaurus,,,'''''Eshanosaurus deguchiianus''''',"Xu, Zhou & Clark, 2001",0,4613601,Eshanosaurus,11.142465753424657,False,False,True,False,False,False,False
383,Category:Early Jurassic dinosaurs of Asia|Category:Early Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4381200,Chinshakiangosaurus,11.139726027397261,False,False,True,False,False,False,False
470,Category:Late Cretaceous dinosaurs,", ",,", {{fossil range|70|latest=66}}",,,,,,,,,,,,,,,,,Lametasaurus,,,'''''Lametasaurus indicus''''',", ",0,4905860,Lametasaurus,11.136986301369863,False,False,False,True,False,False,False
939,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,59875929,Gobiraptor,11.106849315068493,False,False,False,True,False,False,False
575,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,51903022,Austroposeidon,11.104109589041096,False,False,False,True,False,False,False
129,Category:Middle Jurassic dinosaurs of Europe|Category:Middle Jurassic dinosaurs of Europe|Category:Middle Jurassic dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,25149701,Cruxicheiros,11.095890410958905,False,False,True,False,False,False,False
378,Category:Early Jurassic dinosaurs of Asia|Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Asia|Category:Early Jurassic dinosaurs of Africa|Category:Early Jurassic dinosaurs of Africa,", 1911",,", {{fossilrange|196.5|189.6}}",,,"""Gyposaurus"" sinensis-Geological Museum of China.jpg",,,,,''G''. ''sinensis'' fossil on display at the ,,,,,* {{extinct}}''Gyposaurus sinensis'',Other species,,,Gyposaurus,,,{{extinct}}''Gyposaurus capensis'',"(, 1911)",0,4313684,Gyposaurus,11.07123287671233,False,False,True,False,False,False,False
752,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,4290418,Caenagnathus,11.06027397260274,False,False,False,True,False,False,False
1096,Category:Early Cretaceous dinosaurs of South America|Category:Early Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,3539688,Ligabueino,11.057534246575342,False,False,False,True,False,False,False
627,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,4298518,Stegopelta,11.046575342465754,False,False,False,True,False,False,False
920,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4857416,Kerberosaurus,11.04109589041096,False,False,False,True,False,False,False
1032,Category:Late Cretaceous dinosaurs of Africa|Category:Late Cretaceous dinosaurs of Africa|Category:Late Cretaceous dinosaurs of Africa," ''et al.'', ",,"Late , {{Fossil range|90}}",,,,,,,,,,,,,,,,,Angolatitan,,,'''''Angolatitan adamastor'''''," ''et al.'', ",0,31203083,Angolatitan,11.027397260273972,False,False,False,True,False,False,False
